time,nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_hip_x,left_hip_y,angle,posture
1773139676.5065548,0.5361473560333252,0.5521159172058105,0.7600820660591125,0.9730669856071472,0.31050607562065125,1.0031142234802246,0.7080152034759521,1.9169583320617676,148.83087134884542,Bad
1773139676.559081,0.5357668995857239,0.552940845489502,0.7600964307785034,0.9732627868652344,0.3102743327617645,1.004299521446228,0.7084246277809143,1.9185433387756348,148.78192456741849,Bad
1773139676.635413,0.5349467992782593,0.5535076856613159,0.76008540391922,0.9731742739677429,0.31048351526260376,1.0042952299118042,0.7085616588592529,1.9248309135437012,148.68873790475607,Bad
1773139676.693669,0.5334741473197937,0.5547919869422913,0.7600367665290833,0.9735987782478333,0.31025171279907227,1.0042288303375244,0.7084685564041138,1.9310053586959839,148.50475797842282,Bad
1773139676.7686179,0.5318642854690552,0.5551676154136658,0.7603687047958374,0.9740589261054993,0.3103693425655365,1.0047403573989868,0.7084813714027405,1.9342613220214844,148.29448061031084,Bad
1773139676.826456,0.5274999141693115,0.5552118420600891,0.7601621747016907,0.9741703867912292,0.30885082483291626,1.0047622919082642,0.7071738839149475,1.934057593345642,147.79539161827486,Bad
1773139676.902841,0.523842453956604,0.5553032755851746,0.7601142525672913,0.9751647710800171,0.30784162878990173,1.0055696964263916,0.7074053883552551,1.935653805732727,147.49083515370523,Bad
1773139676.959894,0.5212070345878601,0.5555663108825684,0.7605531215667725,0.9762976765632629,0.30632448196411133,1.009131908416748,0.7097175121307373,1.9403345584869385,147.34674769797226,Bad
1773139677.037715,0.5169641375541687,0.5553025007247925,0.7605559825897217,0.9769608378410339,0.30345618724823,1.011183261871338,0.7096535563468933,1.9425469636917114,146.9673457776946,Bad
1773139677.093534,0.5120636820793152,0.5553198456764221,0.7604570388793945,0.9784249663352966,0.2985893785953522,1.0121105909347534,0.7092031240463257,1.9440608024597168,146.54569094355932,Bad
1773139677.171795,0.5104209780693054,0.5543258786201477,0.7581415176391602,0.9791089296340942,0.2923732399940491,1.012040138244629,0.7074899077415466,1.9451828002929688,146.74927428258812,Bad
1773139677.22561,0.5071784257888794,0.5531708598136902,0.7560914158821106,0.979421079158783,0.2885054349899292,1.0120071172714233,0.7049034237861633,1.9462648630142212,146.686185887922,Bad
1773139677.306814,0.5042636394500732,0.5524692535400391,0.7507448196411133,0.9794369339942932,0.2810670733451843,1.0128414630889893,0.7023360729217529,1.9485259056091309,147.14318118406572,Bad
1773139677.359798,0.5036198496818542,0.5510259866714478,0.7503684759140015,0.9804548621177673,0.27724340558052063,1.0176302194595337,0.7022815942764282,1.9554355144500732,147.2948568416594,Bad
1773139677.436352,0.5026161074638367,0.5509817004203796,0.7504798173904419,0.9809839129447937,0.27472126483917236,1.0231444835662842,0.7022733688354492,1.9587949514389038,147.2173898861895,Bad
1773139677.492789,0.5003196001052856,0.5495850443840027,0.7505655884742737,0.9817286729812622,0.2737840414047241,1.0242834091186523,0.7022227048873901,1.96385657787323,147.1077280216558,Bad
1773139677.569023,0.49688491225242615,0.549014687538147,0.7505046725273132,0.98222815990448,0.2746565639972687,1.0242619514465332,0.7022251486778259,1.9654922485351562,146.8426211258593,Bad
1773139677.626928,0.49516934156417847,0.5490239262580872,0.7505542635917664,0.9822499752044678,0.2742522060871124,1.0241637229919434,0.7025232911109924,1.9651910066604614,146.68332295513522,Bad
1773139677.703922,0.49452364444732666,0.5490195751190186,0.750585675239563,0.9822772145271301,0.2743920087814331,1.0241038799285889,0.7026122212409973,1.9646533727645874,146.62048276109053,Bad
1773139677.760514,0.49294745922088623,0.5485402941703796,0.7505022883415222,0.9822957515716553,0.2741680443286896,1.0226435661315918,0.7021523118019104,1.964553713798523,146.48104136141777,Bad
1773139677.836304,0.49285751581192017,0.5479379892349243,0.7498571872711182,0.9826030731201172,0.27329590916633606,1.0226802825927734,0.7019891738891602,1.9671592712402344,146.6224484439323,Bad
1773139677.893759,0.4925630986690521,0.547921895980835,0.74909907579422,0.98415607213974,0.2724836766719818,1.0225282907485962,0.6957635283470154,1.9692864418029785,146.44251429959314,Bad
1773139677.941647,0.49268966913223267,0.5487567186355591,0.7480738759040833,0.9845774173736572,0.27263858914375305,1.0183638334274292,0.6901671886444092,1.9691578149795532,146.2644632683038,Bad
1773139678.01877,0.4924766421318054,0.5494325757026672,0.7481673955917358,0.985298752784729,0.2728472352027893,1.0156928300857544,0.6884027719497681,1.969035267829895,146.12637553909806,Bad
1773139678.080655,0.49258852005004883,0.5495586395263672,0.748164713382721,0.986111581325531,0.27302438020706177,1.0150290727615356,0.6883247494697571,1.9703558683395386,146.1743454346828,Bad
1773139678.149239,0.49244198203086853,0.5494811534881592,0.748134195804596,0.9873668551445007,0.2727286219596863,1.0161722898483276,0.6886160373687744,1.9738973379135132,146.26578048111628,Bad
1773139678.211272,0.4923349618911743,0.5484553575515747,0.7480062246322632,0.9881842732429504,0.2716614902019501,1.0181342363357544,0.688778817653656,1.9806967973709106,146.40999649233368,Bad
1773139678.287452,0.49171799421310425,0.5478250980377197,0.7480200529098511,0.9891474843025208,0.27097809314727783,1.020689606666565,0.6892982721328735,1.9849704504013062,146.47901112935145,Bad
1773139678.343055,0.4917530417442322,0.5477991104125977,0.7482093572616577,0.990204393863678,0.2707008421421051,1.0229620933532715,0.6895957589149475,1.9890670776367188,146.54143021585455,Bad
1773139678.41972,0.49177154898643494,0.5478203296661377,0.7484070658683777,0.9902912378311157,0.27096644043922424,1.0243558883666992,0.6902068257331848,1.9905558824539185,146.55604386968395,Bad
1773139678.476466,0.4919881820678711,0.5478192567825317,0.7487065196037292,0.9904242753982544,0.2710399925708771,1.0280351638793945,0.6907764077186584,1.9952871799468994,146.58611113060027,Bad
1773139678.553874,0.4921925961971283,0.5487774014472961,0.7496213912963867,0.9911218881607056,0.271527498960495,1.0295227766036987,0.6908844709396362,1.9950331449508667,146.45366477365965,Bad
1773139678.609961,0.49225884675979614,0.5487514734268188,0.7498185634613037,0.9921348094940186,0.2741349935531616,1.0302813053131104,0.6910325884819031,1.9944896697998047,146.49142614106918,Bad
1773139678.680659,0.49417412281036377,0.5463027358055115,0.7498299479484558,0.9923861026763916,0.2742859423160553,1.0290625095367432,0.6909715533256531,1.9942651987075806,146.82030316293591,Bad
1773139678.744121,0.4954635500907898,0.5444329380989075,0.7498289942741394,0.9932367205619812,0.2742981016635895,1.028759479522705,0.6910779476165771,1.9939848184585571,147.0972193110304,Bad
1773139678.817739,0.4968623220920563,0.5396616458892822,0.7496753931045532,0.9933189153671265,0.27419915795326233,1.0282026529312134,0.6911114454269409,1.993699550628662,147.5196854402366,Bad
1773139678.880554,0.49707385897636414,0.5382301211357117,0.7495673298835754,0.993332028388977,0.27417895197868347,1.0276789665222168,0.6911536455154419,1.9917638301849365,147.62990683154422,Bad
1773139678.9491231,0.4971123933792114,0.5362389087677002,0.7494506239891052,0.9933488368988037,0.2739114761352539,1.0269544124603271,0.6911784410476685,1.9900033473968506,147.7538526864375,Bad
1773139679.0120032,0.49618253111839294,0.5332903861999512,0.7491701245307922,0.993510365486145,0.2725125551223755,1.0275177955627441,0.691182553768158,1.9903967380523682,147.87288922466905,Bad
1773139679.0777779,0.49618756771087646,0.5310398936271667,0.7490546107292175,0.9935318827629089,0.2711709439754486,1.0275473594665527,0.6909857988357544,1.990285873413086,147.9982458803387,Bad
1773139679.138546,0.49619224667549133,0.5307390093803406,0.7486623525619507,0.9940977692604065,0.2702842056751251,1.0278263092041016,0.6912145614624023,1.9904778003692627,148.11555510760041,Bad
1773139679.22034,0.49592849612236023,0.5291426181793213,0.7485926151275635,0.9944531321525574,0.2702595293521881,1.027854323387146,0.6916550993919373,1.9904202222824097,148.22606344986443,Bad
1773139679.276522,0.4948480725288391,0.5291601419448853,0.748566746711731,0.9945276379585266,0.26967090368270874,1.0279290676116943,0.692371666431427,1.9880751371383667,148.16354960086835,Bad
1773139679.3519602,0.49148786067962646,0.5203483700752258,0.7486182451248169,0.9945653676986694,0.2696562111377716,1.0279908180236816,0.6932685375213623,1.987239122390747,148.34111850042905,Bad
1773139679.410413,0.48551145195961,0.49796485900878906,0.7485393285751343,0.9945904612541199,0.26937976479530334,1.0287679433822632,0.6933251023292542,1.9893606901168823,148.9160439723512,Bad
1773139679.4833229,0.4767581522464752,0.4839891791343689,0.748603880405426,0.9948601722717285,0.2693789601325989,1.0287419557571411,0.6936708688735962,1.991231083869934,148.82587299405077,Bad
1773139679.545107,0.47064918279647827,0.4805479347705841,0.748628556728363,0.9948918223381042,0.26990991830825806,1.028832197189331,0.6940046548843384,1.99155592918396,148.4737480413125,Bad
1773139679.62154,0.4680800437927246,0.4811924695968628,0.7482064366340637,0.9948512315750122,0.2702670991420746,1.0286483764648438,0.6940077543258667,1.9915826320648193,148.28146066012894,Bad
1773139679.681015,0.46787241101264954,0.48197489976882935,0.748151421546936,0.9950543642044067,0.27119818329811096,1.0286449193954468,0.6939077973365784,1.992181658744812,148.23980663721787,Bad
1773139679.748117,0.46794813871383667,0.48085740208625793,0.7478313446044922,0.9950759410858154,0.27250203490257263,1.0265942811965942,0.6932264566421509,1.9921870231628418,148.30649523094885,Bad
1773139679.812669,0.46848806738853455,0.47872456908226013,0.747088611125946,0.9948838949203491,0.27386030554771423,1.0252941846847534,0.6921409368515015,1.9920192956924438,148.48761576184174,Bad
1773139679.88258,0.46980318427085876,0.4795076847076416,0.7469250559806824,0.9948787093162537,0.2765280604362488,1.0234973430633545,0.6921718120574951,1.9919880628585815,148.5894200767544,Bad
1773139679.945537,0.4724936783313751,0.4812512993812561,0.7469155788421631,0.9948921203613281,0.28044116497039795,1.0210788249969482,0.6923395395278931,1.9902070760726929,148.74727942825683,Bad
1773139680.018278,0.4737910330295563,0.48258429765701294,0.7469072341918945,0.9948927164077759,0.2828868627548218,1.0168697834014893,0.6917776465415955,1.9872926473617554,148.7579085894618,Bad
1773139680.076496,0.47616299986839294,0.4842160940170288,0.7468531727790833,0.9948769807815552,0.28275078535079956,1.0157790184020996,0.6915982365608215,1.9853936433792114,148.88003916538528,Bad
1773139680.150578,0.47750046849250793,0.4842899441719055,0.7467661499977112,0.9949445724487305,0.28243085741996765,1.0147712230682373,0.6915256381034851,1.985503077507019,149.0056287387773,Bad
1773139680.211568,0.48055246472358704,0.48367276787757874,0.7468217611312866,0.9952068328857422,0.28112897276878357,1.014250636100769,0.6916784644126892,1.9880608320236206,149.3226765982958,Bad
1773139680.28469,0.48301416635513306,0.4838325083255768,0.7468382716178894,0.9951993823051453,0.2810889184474945,1.0141102075576782,0.6920521855354309,1.9882020950317383,149.55198256296924,Bad
1773139680.343801,0.4879923462867737,0.4856519401073456,0.7470236420631409,0.9946926832199097,0.28114861249923706,1.014180302619934,0.6939743757247925,1.9889806509017944,149.97613887659364,Bad
1773139680.41812,0.49483224749565125,0.49487078189849854,0.747049868106842,0.994326651096344,0.2817678451538086,1.0146729946136475,0.6957352161407471,1.9889804124832153,150.25362071733363,Good
1773139680.481022,0.5051413774490356,0.4948539435863495,0.747538149356842,0.9936288595199585,0.2816942632198334,1.0172712802886963,0.701488196849823,1.989155650138855,151.43254086999792,Good
1773139680.549004,0.5277448892593384,0.4961092472076416,0.7478799819946289,0.9919142127037048,0.28191596269607544,1.0201988220214844,0.7101842164993286,1.989210605621338,153.89436921728023,Good
1773139680.611386,0.537004828453064,0.5103935599327087,0.7478601932525635,0.9867079257965088,0.28190937638282776,1.022486686706543,0.714377224445343,1.986999273300171,154.20477535428716,Good
1773139680.6834502,0.5375593900680542,0.53885817527771,0.7481384873390198,0.985274612903595,0.28266987204551697,1.0232726335525513,0.716779351234436,1.9861223697662354,152.95164245070907,Good
1773139680.745522,0.5345537066459656,0.5705639123916626,0.7486546635627747,0.9844496846199036,0.2840695083141327,1.023277759552002,0.7172962427139282,1.9825232028961182,150.84812845155582,Good
1773139680.819083,0.532001256942749,0.5967111587524414,0.7494531869888306,0.9840308427810669,0.2848048508167267,1.023333191871643,0.7167226076126099,1.9767358303070068,148.8005258361077,Bad
1773139680.876572,0.5245893597602844,0.6073198914527893,0.750087559223175,0.9835551977157593,0.2849554121494293,1.0232845544815063,0.7163329720497131,1.969900369644165,147.1034551346141,Bad
1773139680.951724,0.5161404013633728,0.6094198226928711,0.7503747940063477,0.983292281627655,0.2854873239994049,1.0230920314788818,0.7164133787155151,1.960020661354065,145.94108801610471,Bad
1773139681.010645,0.5100319385528564,0.6122527718544006,0.7505205273628235,0.9831738471984863,0.28562429547309875,1.0230222940444946,0.7165170907974243,1.9569754600524902,145.04257882150662,Bad
1773139681.085398,0.5068725347518921,0.614046573638916,0.7504191994667053,0.9830010533332825,0.2855563163757324,1.0230154991149902,0.7163612246513367,1.9557156562805176,144.56592149595835,Bad
1773139681.143797,0.50348961353302,0.6144468188285828,0.7501150965690613,0.9829588532447815,0.2842421233654022,1.0231932401657104,0.7157226204872131,1.955378532409668,144.18212265142733,Bad
1773139681.220748,0.5031898021697998,0.6133817434310913,0.7500597238540649,0.9829477071762085,0.28316420316696167,1.0231684446334839,0.7156530618667603,1.9549893140792847,144.22988042813427,Bad
1773139681.281475,0.5019376873970032,0.6119641065597534,0.7498511672019958,0.9829962849617004,0.28164035081863403,1.0231651067733765,0.7149177193641663,1.954962134361267,144.19186211944202,Bad
1773139681.348072,0.5073279142379761,0.6103449463844299,0.7488829493522644,0.9829030632972717,0.2802392244338989,1.0230118036270142,0.7144144177436829,1.9543572664260864,145.0098052561288,Bad
1773139681.414001,0.5131887793540955,0.609693706035614,0.7482795119285583,0.9828959107398987,0.279792457818985,1.0237503051757812,0.7143498659133911,1.9558874368667603,145.79482315853863,Bad
1773139681.4793751,0.5173477530479431,0.6079339981079102,0.7482629418373108,0.9836391806602478,0.27914926409721375,1.025610089302063,0.7128636240959167,1.9632021188735962,146.35471848041766,Bad
1773139681.551265,0.5172412395477295,0.6060391664505005,0.7484925389289856,0.9851576089859009,0.27856379747390747,1.0284178256988525,0.7110726237297058,1.9736289978027344,146.45004147835857,Bad
1773139681.610642,0.5168988108634949,0.6040911674499512,0.7493969798088074,0.9856065511703491,0.2785762548446655,1.0296869277954102,0.7101839184761047,1.9767001867294312,146.37582397808416,Bad
1773139681.684581,0.5166417956352234,0.6020358204841614,0.7498483061790466,0.9877738952636719,0.27838993072509766,1.0301457643508911,0.7074057459831238,1.9821867942810059,146.4000500520952,Bad
1773139681.7447329,0.5164753794670105,0.599872887134552,0.7507439851760864,0.9906758666038513,0.27656152844429016,1.0305324792861938,0.7049145102500916,1.9921965599060059,146.43920965369912,Bad
1773139681.818698,0.5164348483085632,0.5984676480293274,0.7531310319900513,0.9921433329582214,0.2784000039100647,1.0324314832687378,0.7051627039909363,1.9956175088882446,146.24696811341659,Bad
1773139681.876134,0.5212257504463196,0.5982562899589539,0.7547054290771484,0.9945313334465027,0.2794288992881775,1.0348546504974365,0.705231249332428,1.9986895322799683,146.67336397036718,Bad
1773139681.956427,0.5269981622695923,0.5976177453994751,0.755875825881958,0.9970082640647888,0.2796364426612854,1.03628408908844,0.705246090888977,2.0032670497894287,147.30398836846948,Bad
1773139682.0091798,0.5315870642662048,0.5974755883216858,0.7573288083076477,0.9975963234901428,0.2800154983997345,1.0375815629959106,0.7052544355392456,2.0027172565460205,147.60321225117522,Bad
1773139682.0895731,0.5383538603782654,0.5973944067955017,0.7580550909042358,0.9977931380271912,0.2801894545555115,1.0392076969146729,0.7064170241355896,2.0026180744171143,148.30430571927997,Bad
1773139682.140525,0.541540801525116,0.5965526103973389,0.7600616216659546,0.998149037361145,0.28116557002067566,1.0440497398376465,0.7112904191017151,2.002720355987549,148.6685590580334,Bad
1773139682.222686,0.5452597141265869,0.5909588932991028,0.7615509033203125,0.9981473684310913,0.28363534808158875,1.044277310371399,0.7137653231620789,2.002363443374634,149.29920194268965,Bad
1773139682.276265,0.5447514653205872,0.583714485168457,0.7638739347457886,0.9999440312385559,0.28582802414894104,1.0443581342697144,0.7138355374336243,2.0047948360443115,149.38481377935224,Bad
1773139682.355377,0.544280469417572,0.5778219699859619,0.7646408081054688,1.000080943107605,0.2876836061477661,1.0432231426239014,0.7136930227279663,2.0073726177215576,149.54622162380886,Bad
1773139682.409732,0.5451699495315552,0.5737322568893433,0.7643500566482544,0.9984603524208069,0.2888345718383789,1.0400314331054688,0.7114366888999939,2.0071523189544678,149.70125583240906,Bad
1773139682.4849741,0.5443459153175354,0.5683546662330627,0.763990044593811,0.9981266856193542,0.29018542170524597,1.0378409624099731,0.7100241780281067,2.007493734359741,149.8693217162176,Bad
1773139682.544811,0.5381850004196167,0.5611326098442078,0.7638059258460999,0.9979276061058044,0.2912014424800873,1.036501169204712,0.7099038362503052,2.007976770401001,149.62721974521637,Bad
1773139682.617589,0.5353680849075317,0.5562940835952759,0.7628535032272339,0.9978273510932922,0.2922420799732208,1.0349901914596558,0.7091714143753052,2.007899761199951,149.69948577621582,Bad
1773139682.677004,0.5317240953445435,0.5519872307777405,0.762017011642456,0.9974608421325684,0.2933673858642578,1.0339347124099731,0.7085494995117188,2.0081467628479004,149.6345054807875,Bad
1773139682.754848,0.5287821888923645,0.546719491481781,0.7617330551147461,0.997433602809906,0.2934611737728119,1.0339139699935913,0.7084735035896301,2.011350154876709,149.66099095855506,Bad
1773139682.8100522,0.5227065682411194,0.5461874008178711,0.7617008090019226,0.997495174407959,0.2937062382698059,1.0336925983428955,0.7084625363349915,2.013638973236084,149.09700094181107,Bad
1773139682.8894238,0.5176592469215393,0.5446099042892456,0.7616950869560242,0.9978975653648376,0.2937127649784088,1.0334768295288086,0.7086354494094849,2.0165205001831055,148.7215548411328,Bad
1773139682.943417,0.5161781907081604,0.5443372130393982,0.7619937658309937,0.9992157816886902,0.29377931356430054,1.0333545207977295,0.7087153196334839,2.019707441329956,148.62467156264975,Bad
1773139683.017926,0.5129930973052979,0.5440983772277832,0.761979341506958,0.9998691082000732,0.29377251863479614,1.0330612659454346,0.7085520625114441,2.0199005603790283,148.3540441134659,Bad
1773139683.0773,0.512016773223877,0.5440269112586975,0.7619674801826477,0.9999313950538635,0.29376155138015747,1.0327603816986084,0.7084013223648071,2.0199291706085205,148.25995924871754,Bad
1773139683.151287,0.5115129351615906,0.5441610813140869,0.7619578242301941,0.999737560749054,0.29375526309013367,1.0317485332489014,0.7079179286956787,2.019320487976074,148.16705455022162,Bad
1773139683.211255,0.5116908550262451,0.5441082715988159,0.7618237137794495,0.9987026453018188,0.2939634621143341,1.0297216176986694,0.7072902321815491,2.01775860786438,148.1157658026619,Bad
1773139683.2855701,0.5117399096488953,0.5441847443580627,0.7617616057395935,0.9977414608001709,0.29422304034233093,1.0287777185440063,0.7072209119796753,2.016162633895874,148.06888971517986,Bad
1773139683.343827,0.5118845701217651,0.5450504422187805,0.7615622878074646,0.9967241287231445,0.2943587005138397,1.0284717082977295,0.7072104215621948,2.014845132827759,148.01110580470223,Bad
1773139683.417123,0.5119903087615967,0.5482953190803528,0.7608245015144348,0.9956185817718506,0.2943430244922638,1.0282220840454102,0.7070413827896118,2.012101173400879,147.8852075056619,Bad
1773139683.477225,0.5121017694473267,0.5504024028778076,0.7603092193603516,0.9948333501815796,0.2942443788051605,1.0279121398925781,0.7062796354293823,2.009594202041626,147.76959316376187,Bad
1773139683.554369,0.5121871829032898,0.5516918897628784,0.7600950598716736,0.9945688843727112,0.29411783814430237,1.0278853178024292,0.7058568596839905,2.0092945098876953,147.70173158570924,Bad
1773139683.609824,0.5123982429504395,0.5526834726333618,0.7600701451301575,0.9944806098937988,0.2937360107898712,1.0277174711227417,0.7054541110992432,2.0091209411621094,147.64382555291988,Bad
1773139683.692291,0.5126983523368835,0.5529376864433289,0.7598279714584351,0.9940379858016968,0.293159544467926,1.0276854038238525,0.705217719078064,2.008979320526123,147.66005168074648,Bad
1773139683.743232,0.5127943158149719,0.5535933375358582,0.7598764300346375,0.9939966201782227,0.29324871301651,1.027489423751831,0.7053731679916382,2.008913278579712,147.63204730825774,Bad
1773139683.8180962,0.5128456354141235,0.5546143054962158,0.7602514028549194,0.9945294260978699,0.2934250235557556,1.0272083282470703,0.7053568959236145,2.009284734725952,147.55037461340956,Bad
1773139683.8773649,0.5129242539405823,0.5570683479309082,0.7610838413238525,0.9952218532562256,0.2935348153114319,1.02725088596344,0.7054709196090698,2.0095646381378174,147.33564116115463,Bad
1773139683.954201,0.5129292607307434,0.5586239099502563,0.7621026635169983,0.9955471754074097,0.2933105230331421,1.0276325941085815,0.7058789134025574,2.0117363929748535,147.13744335237294,Bad
1773139684.009588,0.5129560828208923,0.5587469935417175,0.7635156512260437,0.995834231376648,0.29303911328315735,1.0279356241226196,0.7068328857421875,2.015587329864502,146.9950768851815,Bad
1773139684.083169,0.5131734013557434,0.558692455291748,0.7643898725509644,0.9962653517723083,0.29335662722587585,1.028289794921875,0.7086488604545593,2.0156657695770264,147.00946091048075,Bad
1773139684.146711,0.5137001872062683,0.5586923956871033,0.7645279169082642,0.9967237710952759,0.2934318780899048,1.0285168886184692,0.7089329957962036,2.0156431198120117,147.08035591714625,Bad
1773139684.220062,0.5140370726585388,0.5587508678436279,0.7651516199111938,0.9974074959754944,0.2934340238571167,1.0291348695755005,0.7094072103500366,2.0165555477142334,147.0796819460743,Bad
1773139684.276982,0.5139079689979553,0.5587776303291321,0.7667697668075562,0.9975193738937378,0.29384374618530273,1.0304183959960938,0.712127685546875,2.017702579498291,146.97779640060628,Bad
1773139684.35517,0.5139382481575012,0.5594801306724548,0.766907811164856,0.9963905811309814,0.29468977451324463,1.0308752059936523,0.7164517641067505,2.0176949501037598,147.10100006197752,Bad
1773139684.410424,0.5139537453651428,0.560182511806488,0.76690274477005,0.9948550462722778,0.2967457175254822,1.03084135055542,0.7175254225730896,2.014322519302368,147.03066846708654,Bad
1773139684.4876359,0.5139561295509338,0.568486213684082,0.7733094692230225,0.9948223233222961,0.3037422299385071,1.038299560546875,0.7262019515037537,2.0178134441375732,146.05002768871606,Bad
1773139684.543902,0.5116943717002869,0.5819761753082275,0.7803118228912354,0.9941309094429016,0.31534501910209656,1.0418719053268433,0.7367040514945984,2.017763376235962,144.46674811764007,Bad
1773139684.618103,0.5111420750617981,0.5901983976364136,0.7845557928085327,0.9948499798774719,0.3288990557193756,1.0418310165405273,0.7385120391845703,2.0189943313598633,143.37982990428506,Bad
1773139684.67765,0.5107133984565735,0.6022137999534607,0.7879568338394165,0.9987689852714539,0.3343498110771179,1.0417332649230957,0.7374905347824097,2.0190231800079346,142.20967120926784,Bad
